1321,Oracle,65.32
1322,Oracle,65.32
1323,IBM,12.99
1324,IBM,12.99
1325,Sun,32.56
1326,Oracle,65.32
1327,IBM,54.32
1328,Sun,32.56
1329,IBM,12.99
1330,Sun,32.56
1331,Oracle,65.32
1332,Sun,32.56
1333,Sun,32.56
1334,Sun,32.56
1335,Sun,32.56
1336,Oracle,65.32
1337,Oracle,65.32
1338,Sun,32.56
1339,IBM,12.99
1340,Sun,32.56
1341,Oracle,65.32
1342,Sun,32.56
1343,Sun,32.56
1344,Sun,32.56
1345,Oracle,65.32
1346,Oracle,65.32
1347,IBM,12.99
1348,Sun,32.56
1349,IBM,12.99
1350,Sun,32.56
1351,Oracle,65.32
1352,IBM,12.99
1353,Oracle,65.32
1354,Sun,32.56
1355,Sun,32.56
1356,Sun,32.56
1357,Oracle,65.32
1358,Sun,32.56
1359,Oracle,65.32
1360,IBM,12.99
1361,Oracle,65.32
1362,IBM,12.99
1363,Oracle,65.32
1364,Sun,32.56
1365,Oracle,65.32
1366,Sun,32.56
1367,Oracle,65.32
1368,Sun,32.56
1369,Sun,32.56
1370,Oracle,65.32
1371,IBM,12.99
1372,IBM,54.32
1373,Oracle,65.32
1374,Oracle,65.32
1375,Oracle,65.32
1376,Oracle,65.32
1377,IBM,54.32
1378,Oracle,65.32
1379,Oracle,65.32
1380,Sun,32.56
1381,Sun,32.56
1382,Sun,32.56
1383,Oracle,65.32
1384,Sun,32.56
1385,Sun,32.56
1386,Oracle,65.32
1387,IBM,54.32
1388,Sun,32.56
1389,Oracle,65.32
1390,IBM,54.32
1391,Sun,32.56
1392,Oracle,65.32
1393,Oracle,65.32
1394,IBM,12.99
1395,Sun,32.56
1396,IBM,12.99
1397,Sun,32.56
1398,IBM,12.99
1399,Sun,32.56
1400,Sun,32.56
1401,Oracle,65.32
1402,Sun,32.56
1403,Oracle,65.32
1404,Sun,32.56
1405,Sun,32.56
1406,Sun,32.56
1407,IBM,12.99
1408,Oracle,65.32
1409,Sun,32.56
1410,Sun,32.56
1411,IBM,12.99
1412,Sun,32.56
1413,Oracle,65.32
1414,Sun,32.56
1415,Oracle,65.32
1416,Sun,32.56
1417,Sun,32.56
1418,IBM,54.32
1419,IBM,12.99
1420,IBM,54.32
1421,Oracle,65.32
1422,Oracle,65.32
1423,Sun,32.56
1424,Oracle,65.32
1425,IBM,12.99
1426,Sun,32.56
1427,IBM,54.32
1428,Oracle,65.32
1429,IBM,12.99
1430,Sun,32.56
1431,Sun,32.56
1432,Sun,32.56
1433,Sun,32.56
1434,Oracle,65.32
1435,Sun,32.56
1436,Oracle,65.32
1437,Sun,32.56
1438,Sun,32.56
1439,IBM,12.99
1440,Sun,32.56
1441,IBM,12.99
1442,Sun,32.56
1443,Oracle,65.32
1444,Oracle,65.32
1445,Sun,32.56
1446,IBM,54.32
1447,IBM,12.99
1448,IBM,12.99
1449,IBM,54.32
1450,Sun,32.56
1451,IBM,54.32
1452,IBM,12.99
1453,Sun,32.56
1454,IBM,54.32
1455,Oracle,65.32
1456,Oracle,65.32
1457,IBM,12.99
1458,Oracle,65.32
1459,Sun,32.56
1460,IBM,54.32
1461,IBM,12.99
1462,Sun,32.56
1463,Sun,32.56
1464,IBM,12.99
1465,IBM,12.99
1466,IBM,54.32
1467,IBM,12.99
1468,Sun,32.56
1469,Oracle,65.32
1470,IBM,54.32
1471,IBM,12.99
1472,Oracle,65.32
1473,Oracle,65.32
1474,Sun,32.56
1475,Sun,32.56
1476,Sun,32.56
1477,Sun,32.56
1478,Sun,32.56
1479,Oracle,65.32
1480,Sun,32.56
1481,IBM,12.99
1482,IBM,54.32
1483,Sun,32.56
1484,IBM,54.32
1485,Sun,32.56
1486,Sun,32.56
1487,Oracle,65.32
1488,Oracle,65.32
1489,Sun,32.56
1490,Oracle,65.32
1491,IBM,54.32
1492,Sun,32.56
1493,Oracle,65.32
1494,IBM,54.32
1495,Oracle,65.32
1496,Sun,32.56
1497,Oracle,65.32
1498,IBM,54.32
1499,IBM,12.99
1500,IBM,54.32
1501,Oracle,65.32
1502,Oracle,65.32
1503,IBM,12.99
1504,Oracle,65.32
1505,IBM,12.99
1506,IBM,12.99
1507,IBM,12.99
1508,IBM,12.99
1509,IBM,12.99
1510,Oracle,65.32
1511,Oracle,65.32
1512,Sun,32.56
1513,Oracle,65.32
1514,Oracle,65.32
1515,IBM,54.32
1516,Oracle,65.32
1517,Sun,32.56
1518,IBM,54.32
1519,Oracle,65.32
1520,IBM,54.32
1521,Sun,32.56
1522,Sun,32.56
1523,Oracle,65.32
1524,Oracle,65.32
1525,Sun,32.56
1526,IBM,12.99
1527,Oracle,65.32
1528,IBM,54.32
1529,Sun,32.56
1530,IBM,12.99
1531,Oracle,65.32
1532,Sun,32.56
1533,Oracle,65.32
1534,Oracle,65.32
1535,Oracle,65.32
1536,Sun,32.56
1537,Sun,32.56
1538,IBM,54.32
1539,Sun,32.56
1540,Sun,32.56
1541,Sun,32.56
1542,IBM,54.32
1543,IBM,54.32
1544,Oracle,65.32
1545,IBM,54.32
1546,Sun,32.56
1547,Sun,32.56
1548,Sun,32.56
1549,Sun,32.56
1550,IBM,54.32
1551,IBM,54.32
1552,Oracle,65.32
1553,Oracle,65.32
1554,Sun,32.56
1555,IBM,54.32
1556,Sun,32.56
1557,Oracle,65.32
1558,Oracle,65.32
1559,Sun,32.56
1560,Oracle,65.32
1561,Oracle,65.32
1562,Sun,32.56
1563,Oracle,65.32
1564,IBM,54.32
1565,Oracle,65.32
1566,Oracle,65.32
1567,Oracle,65.32
1568,IBM,54.32
1569,Sun,32.56
1570,Oracle,65.32
1571,Sun,32.56
1572,IBM,54.32
1573,IBM,54.32
1574,Sun,32.56
1575,Sun,32.56
1576,IBM,54.32
1577,IBM,54.32
1578,Sun,32.56
1579,Sun,32.56
1580,Oracle,65.32
1581,IBM,12.99
1582,Oracle,65.32
1583,Oracle,65.32
1584,Sun,32.56
1585,Sun,32.56
1586,IBM,12.99
1587,IBM,12.99
1588,IBM,12.99
1589,Oracle,65.32
1590,Oracle,65.32
1591,IBM,12.99
1592,Sun,32.56
1593,Oracle,65.32
1594,IBM,12.99
1595,Sun,32.56
1596,IBM,54.32
1597,IBM,54.32
1598,Sun,32.56
1599,IBM,54.32
1600,IBM,12.99
1601,Sun,32.56
1602,IBM,54.32
1603,Oracle,65.32
1604,IBM,54.32
1605,Oracle,65.32
1606,IBM,12.99
1607,Sun,32.56
1608,IBM,12.99
1609,Oracle,65.32
1610,IBM,54.32
1611,Sun,32.56
1612,Oracle,65.32
1613,IBM,54.32
1614,IBM,54.32
1615,IBM,12.99
1616,Oracle,65.32
1617,Sun,32.56
1618,Oracle,65.32
1619,Sun,32.56
1620,IBM,54.32
1621,IBM,54.32
1622,IBM,54.32
1623,Oracle,65.32
1624,Sun,32.56
1625,Oracle,65.32
1626,Sun,32.56
1627,Oracle,65.32
1628,Sun,32.56
1629,IBM,12.99
1630,Oracle,65.32
1631,IBM,54.32
1632,IBM,12.99
1633,Oracle,65.32
1634,IBM,12.99
1635,Oracle,65.32
1636,Oracle,65.32
1637,Oracle,65.32
1638,Sun,32.56
1639,IBM,12.99
1640,IBM,54.32
1641,IBM,54.32
1642,Oracle,65.32
1643,Sun,32.56
1644,Sun,32.56
1645,Sun,32.56
1646,Oracle,65.32
1647,IBM,12.99
1648,Sun,32.56
1649,Oracle,65.32
1650,Oracle,65.32
1651,Sun,32.56
1652,Sun,32.56
1653,Sun,32.56
1654,Sun,32.56
1655,Oracle,65.32
1656,IBM,12.99
1657,Oracle,65.32
1658,Oracle,65.32
1659,Sun,32.56
1660,Oracle,65.32
1661,IBM,12.99
1662,Sun,32.56
1663,Sun,32.56
1664,Oracle,65.32
1665,Sun,32.56
1666,Oracle,65.32
1667,Oracle,65.32
1668,Oracle,65.32
1669,Oracle,65.32
1670,Oracle,65.32
1671,IBM,54.32
1672,Oracle,65.32
1673,Oracle,65.32
1674,IBM,12.99
1675,Sun,32.56
1676,Oracle,65.32
1677,Sun,32.56
1678,Oracle,65.32
1679,Sun,32.56
1680,IBM,54.32
1681,Sun,32.56
1682,Oracle,65.32
1683,Oracle,65.32
1684,Oracle,65.32
1685,IBM,54.32
1686,Sun,32.56
1687,IBM,54.32
1688,IBM,12.99
1689,Oracle,65.32
1690,Oracle,65.32
1691,Oracle,65.32
1692,Oracle,65.32
1693,Sun,32.56
1694,Oracle,65.32
1695,Sun,32.56
1696,IBM,12.99
1697,Sun,32.56
1698,Oracle,65.32
1699,IBM,12.99
1700,Sun,32.56
1701,Oracle,65.32
1702,Oracle,65.32
1703,IBM,12.99
1704,Oracle,65.32
1705,Oracle,65.32
1706,Oracle,65.32
1707,Oracle,65.32
1708,Sun,32.56
1709,IBM,12.99
1710,Sun,32.56
1711,Sun,32.56
1712,IBM,54.32
1713,Sun,32.56
1714,IBM,54.32
1715,Oracle,65.32
1716,IBM,12.99
1717,Sun,32.56
1718,IBM,12.99
1719,IBM,54.32
1720,Oracle,65.32
1721,Oracle,65.32
1722,Oracle,65.32
1723,IBM,12.99
1724,IBM,12.99
1725,Sun,32.56
1726,Oracle,65.32
1727,Sun,32.56
1728,Oracle,65.32
1729,Oracle,65.32
1730,Sun,32.56
1731,Sun,32.56
1732,Oracle,65.32
1733,IBM,12.99
1734,IBM,12.99
1735,Sun,32.56
1736,Sun,32.56
1737,Sun,32.56
1738,Sun,32.56
1739,Oracle,65.32
1740,Oracle,65.32
1741,Sun,32.56
1742,Oracle,65.32
1743,Sun,32.56
1744,Oracle,65.32
1745,Sun,32.56
1746,IBM,54.32
1747,IBM,12.99
1748,IBM,12.99
1749,IBM,54.32
1750,IBM,54.32
1751,Oracle,65.32
1752,Oracle,65.32
1753,Oracle,65.32
1754,IBM,54.32
1755,Oracle,65.32
1756,Sun,32.56
1757,Oracle,65.32
1758,Oracle,65.32
1759,Oracle,65.32
1760,Oracle,65.32
1761,Oracle,65.32
1762,Sun,32.56
1763,IBM,12.99
1764,Oracle,65.32
1765,IBM,54.32
1766,Oracle,65.32
1767,Sun,32.56
1768,Sun,32.56
1769,Sun,32.56
1770,Oracle,65.32
1771,Sun,32.56
1772,IBM,12.99
1773,Oracle,65.32
1774,Oracle,65.32
1775,Sun,32.56
1776,Oracle,65.32
1777,Sun,32.56
1778,Oracle,65.32
1779,Oracle,65.32
1780,Sun,32.56
1781,IBM,12.99
1782,IBM,12.99
1783,Oracle,65.32
1784,Oracle,65.32
1785,IBM,12.99
1786,Oracle,65.32
1787,IBM,12.99
1788,Sun,32.56
1789,IBM,12.99
1790,Sun,32.56
1791,Oracle,65.32
1792,Sun,32.56
1793,IBM,54.32
1794,IBM,12.99
1795,IBM,54.32
1796,Oracle,65.32
1797,Sun,32.56
1798,Sun,32.56
1799,Sun,32.56
1800,Oracle,65.32
1801,IBM,54.32
1802,Oracle,65.32
1803,Sun,32.56
1804,IBM,54.32
1805,Oracle,65.32
1806,IBM,54.32
1807,Oracle,65.32
1808,Oracle,65.32
1809,Sun,32.56
1810,Sun,32.56
1811,IBM,54.32
1812,Sun,32.56
1813,Sun,32.56
1814,IBM,12.99
1815,Sun,32.56
1816,Oracle,65.32
1817,Oracle,65.32
1818,Sun,32.56
1819,Sun,32.56
1820,Sun,32.56
1821,Oracle,65.32
1822,IBM,54.32
1823,IBM,12.99
1824,Sun,32.56
1825,IBM,12.99
1826,Sun,32.56
1827,Oracle,65.32
1828,Sun,32.56
1829,Sun,32.56
1830,Oracle,65.32
1831,Oracle,65.32
1832,Sun,32.56
1833,Oracle,65.32
1834,Sun,32.56
1835,IBM,54.32
1836,Sun,32.56
1837,Sun,32.56
1838,Oracle,65.32
1839,IBM,54.32
1840,Sun,32.56
1841,Sun,32.56
1842,Sun,32.56
1843,Sun,32.56
1844,IBM,12.99
1845,IBM,54.32
1846,Sun,32.56
1847,Oracle,65.32
1848,IBM,54.32
1849,IBM,54.32
1850,Oracle,65.32
1851,IBM,54.32
1852,Sun,32.56
1853,Oracle,65.32
1854,Oracle,65.32
1855,Oracle,65.32
1856,Oracle,65.32
1857,Oracle,65.32
1858,Sun,32.56
1859,Oracle,65.32
1860,Oracle,65.32
1861,IBM,12.99
1862,Sun,32.56
1863,Oracle,65.32
1864,Sun,32.56
1865,Oracle,65.32
1866,IBM,54.32
1867,Sun,32.56
1868,Oracle,65.32
1869,Oracle,65.32
1870,IBM,12.99
1871,Sun,32.56
1872,IBM,54.32
1873,Sun,32.56
1874,Sun,32.56
1875,Oracle,65.32
1876,Sun,32.56
1877,Oracle,65.32
1878,IBM,54.32
1879,IBM,12.99
1880,Oracle,65.32
1881,Oracle,65.32
1882,Sun,32.56
1883,IBM,12.99
1884,Sun,32.56
1885,IBM,12.99
1886,Oracle,65.32
1887,IBM,54.32
1888,Sun,32.56
1889,Sun,32.56
1890,Oracle,65.32
1891,Sun,32.56
1892,IBM,54.32
1893,IBM,54.32
1894,IBM,12.99
1895,Sun,32.56
1896,Sun,32.56
1897,Sun,32.56
1898,Oracle,65.32
1899,Oracle,65.32
1900,Oracle,65.32
1901,IBM,12.99
1902,Oracle,65.32
1903,Oracle,65.32
1904,Sun,32.56
1905,Oracle,65.32
1906,IBM,12.99
1907,IBM,54.32
1908,Oracle,65.32
1909,IBM,54.32
1910,IBM,12.99
1911,Oracle,65.32
1912,IBM,54.32
1913,IBM,54.32
1914,Sun,32.56
1915,Sun,32.56
1916,Sun,32.56
1917,IBM,54.32
1918,Oracle,65.32
1919,Sun,32.56
1920,Oracle,65.32
1921,IBM,54.32
1922,Oracle,65.32
1923,Oracle,65.32
1924,IBM,54.32
1925,IBM,12.99
1926,Sun,32.56
1927,Oracle,65.32
1928,Oracle,65.32
1929,Sun,32.56
1930,Oracle,65.32
1931,IBM,12.99
1932,Oracle,65.32
1933,IBM,54.32
1934,Sun,32.56
1935,IBM,12.99
1936,IBM,12.99
1937,Oracle,65.32
1938,Sun,32.56
1939,Oracle,65.32
1940,IBM,54.32
1941,IBM,54.32
1942,Sun,32.56
1943,Sun,32.56
1944,Oracle,65.32
1945,Oracle,65.32
1946,Oracle,65.32
1947,Oracle,65.32
1948,Sun,32.56
1949,Sun,32.56
1950,IBM,12.99
1951,IBM,12.99
1952,IBM,12.99
1953,Sun,32.56
1954,Oracle,65.32
1955,IBM,12.99
1956,Oracle,65.32
1957,Oracle,65.32
1958,Oracle,65.32
1959,Oracle,65.32
1960,IBM,54.32
1961,Oracle,65.32
1962,IBM,12.99
1963,Oracle,65.32
1964,Sun,32.56
1965,IBM,12.99
1966,Sun,32.56
1967,Sun,32.56
1968,Sun,32.56
1969,Oracle,65.32
1970,Sun,32.56
1971,Sun,32.56
1972,Sun,32.56
1973,Oracle,65.32
1974,IBM,12.99
1975,Sun,32.56
1976,IBM,12.99
1977,IBM,12.99
1978,Sun,32.56
1979,Oracle,65.32
1980,IBM,12.99
1981,Sun,32.56
1982,Oracle,65.32
1983,Oracle,65.32
1984,Sun,32.56
1985,Sun,32.56
1986,IBM,54.32
1987,IBM,54.32
1988,Oracle,65.32
1989,IBM,54.32
1990,IBM,12.99
1991,Oracle,65.32
1992,Oracle,65.32
1993,Sun,32.56
1994,Oracle,65.32
1995,Sun,32.56
1996,IBM,54.32
1997,Sun,32.56
1998,Oracle,65.32
1999,Sun,32.56
2000,Oracle,65.32
2001,Oracle,65.32
2002,Oracle,65.32
2003,Sun,32.56
2004,IBM,12.99
2005,IBM,54.32
2006,Sun,32.56
2007,Oracle,65.32
2008,Sun,32.56
2009,Oracle,65.32
2010,IBM,12.99
2011,Sun,32.56
2012,IBM,12.99
2013,Sun,32.56
2014,IBM,12.99
2015,Oracle,65.32
2016,Sun,32.56
2017,Oracle,65.32
2018,Oracle,65.32
2019,Oracle,65.32
2020,IBM,54.32
2021,Sun,32.56
2022,Sun,32.56
2023,IBM,54.32
2024,Sun,32.56
2025,Oracle,65.32
2026,IBM,54.32
2027,IBM,12.99
2028,Sun,32.56
2029,Oracle,65.32
2030,Oracle,65.32
2031,Oracle,65.32
2032,Sun,32.56
2033,IBM,54.32
2034,Oracle,65.32
2035,Oracle,65.32
2036,Oracle,65.32
2037,Sun,32.56
2038,Sun,32.56
2039,Oracle,65.32
2040,IBM,54.32
2041,Oracle,65.32
2042,Oracle,65.32
2043,Oracle,65.32
2044,IBM,54.32
2045,Sun,32.56
2046,IBM,12.99
2047,Oracle,65.32
2048,IBM,12.99
2049,Sun,32.56
2050,IBM,54.32
2051,Oracle,65.32
2052,Sun,32.56
2053,Oracle,65.32
2054,Sun,32.56
2055,IBM,54.32
2056,Sun,32.56
2057,Oracle,65.32
2058,Oracle,65.32
2059,Sun,32.56
2060,Oracle,65.32
2061,Sun,32.56
2062,Oracle,65.32
2063,Oracle,65.32
2064,Sun,32.56
2065,Oracle,65.32
2066,Oracle,65.32
2067,Oracle,65.32
2068,Oracle,65.32
2069,Oracle,65.32
2070,Sun,32.56
2071,Sun,32.56
2072,Oracle,65.32
2073,Oracle,65.32
2074,Oracle,65.32
2075,Oracle,65.32
2076,Oracle,65.32
2077,IBM,54.32
2078,IBM,12.99
2079,IBM,12.99
2080,Sun,32.56
2081,IBM,54.32
2082,Oracle,65.32
2083,Oracle,65.32
2084,Oracle,65.32
2085,IBM,12.99
2086,IBM,54.32
2087,Sun,32.56
2088,Sun,32.56
2089,Sun,32.56
2090,IBM,12.99
2091,Sun,32.56
2092,IBM,54.32
2093,Oracle,65.32
2094,IBM,12.99
2095,Oracle,65.32
2096,Sun,32.56
2097,Sun,32.56
2098,Oracle,65.32
2099,Oracle,65.32
2100,Oracle,65.32
2101,IBM,54.32
2102,Oracle,65.32
2103,Oracle,65.32
2104,IBM,12.99
2105,IBM,12.99
2106,IBM,54.32
2107,Sun,32.56
2108,Oracle,65.32
2109,Sun,32.56
2110,Oracle,65.32
2111,Sun,32.56
2112,IBM,54.32
2113,Sun,32.56
2114,Sun,32.56
2115,Oracle,65.32
2116,Sun,32.56
2117,Oracle,65.32
2118,Sun,32.56
2119,Sun,32.56
2120,Oracle,65.32
2121,Oracle,65.32
2122,IBM,12.99
2123,IBM,54.32
2124,IBM,54.32
2125,Oracle,65.32
2126,Sun,32.56
2127,IBM,54.32
2128,Sun,32.56
2129,Sun,32.56
2130,Oracle,65.32
2131,Sun,32.56
2132,Sun,32.56
2133,Sun,32.56
2134,Oracle,65.32
2135,IBM,54.32
2136,Sun,32.56
2137,IBM,12.99
2138,Oracle,65.32
2139,Sun,32.56
2140,Oracle,65.32
2141,Oracle,65.32
2142,IBM,12.99
2143,Oracle,65.32
2144,IBM,54.32
2145,IBM,54.32
2146,IBM,54.32
2147,Oracle,65.32
2148,Oracle,65.32
2149,IBM,12.99
2150,Oracle,65.32
2151,Sun,32.56
2152,Sun,32.56
2153,Oracle,65.32
2154,Sun,32.56
2155,Sun,32.56
2156,IBM,12.99
2157,Sun,32.56
2158,Sun,32.56
2159,Oracle,65.32
2160,Oracle,65.32
2161,IBM,54.32
2162,Oracle,65.32
2163,Sun,32.56
2164,IBM,54.32
2165,Oracle,65.32
2166,Sun,32.56
2167,Oracle,65.32
2168,IBM,12.99
2169,IBM,54.32
2170,IBM,54.32
2171,Sun,32.56
2172,Oracle,65.32
2173,Sun,32.56
2174,IBM,12.99
2175,Oracle,65.32
2176,Sun,32.56
2177,Oracle,65.32
2178,Oracle,65.32
2179,IBM,54.32
2180,Sun,32.56
2181,Sun,32.56
2182,Sun,32.56
2183,IBM,54.32
2184,Oracle,65.32
2185,Sun,32.56
2186,Sun,32.56
2187,Oracle,65.32
2188,Oracle,65.32
2189,Sun,32.56
2190,Sun,32.56
2191,Oracle,65.32
2192,IBM,12.99
2193,Oracle,65.32
2194,Oracle,65.32
2195,Sun,32.56
2196,Sun,32.56
2197,Oracle,65.32
2198,Sun,32.56
2199,IBM,12.99
2200,Oracle,65.32
2201,Oracle,65.32
2202,Sun,32.56
2203,Sun,32.56
2204,Oracle,65.32
2205,Sun,32.56
2206,Oracle,65.32
2207,Oracle,65.32
2208,Sun,32.56
2209,IBM,12.99
2210,Sun,32.56
2211,IBM,12.99
2212,Sun,32.56
2213,Oracle,65.32
2214,IBM,12.99
2215,IBM,54.32
2216,Oracle,65.32
2217,Oracle,65.32
2218,Oracle,65.32
2219,Oracle,65.32
2220,IBM,54.32
2221,Sun,32.56
2222,IBM,12.99
2223,IBM,54.32
2224,Sun,32.56
2225,Sun,32.56
2226,Oracle,65.32
2227,IBM,12.99
2228,Sun,32.56
2229,Sun,32.56
2230,IBM,54.32
2231,IBM,54.32
2232,Oracle,65.32
2233,Oracle,65.32
2234,IBM,12.99
2235,Sun,32.56
2236,Sun,32.56
2237,Sun,32.56
2238,Oracle,65.32
2239,Oracle,65.32
2240,Oracle,65.32
2241,IBM,54.32
2242,Oracle,65.32
2243,IBM,12.99
2244,Oracle,65.32
2245,Sun,32.56
2246,Oracle,65.32
2247,IBM,54.32
2248,Sun,32.56
2249,IBM,12.99
2250,Oracle,65.32
2251,IBM,54.32
2252,Oracle,65.32
2253,Oracle,65.32
2254,Sun,32.56
2255,IBM,12.99
2256,IBM,54.32
2257,Sun,32.56
2258,Oracle,65.32
2259,Sun,32.56
2260,Oracle,65.32
2261,Sun,32.56
2262,Oracle,65.32
2263,IBM,12.99
2264,IBM,54.32
2265,Sun,32.56
2266,IBM,12.99
2267,IBM,12.99
2268,Sun,32.56
2269,IBM,54.32
2270,Sun,32.56
2271,IBM,12.99
2272,Sun,32.56
2273,IBM,54.32
2274,IBM,54.32
2275,Sun,32.56
2276,IBM,54.32
2277,Sun,32.56
2278,Oracle,65.32
2279,IBM,54.32
2280,IBM,12.99
2281,Oracle,65.32
2282,Sun,32.56
2283,IBM,12.99
2284,Oracle,65.32
2285,Oracle,65.32
2286,Oracle,65.32
2287,Sun,32.56
2288,IBM,12.99
2289,Sun,32.56
2290,Oracle,65.32
2291,Sun,32.56
2292,Sun,32.56
2293,Sun,32.56
2294,IBM,54.32
2295,IBM,54.32
2296,Sun,32.56
2297,Sun,32.56
2298,Oracle,65.32
2299,IBM,12.99
2300,Sun,32.56
2301,Oracle,65.32
2302,IBM,12.99
2303,IBM,54.32
2304,Sun,32.56
2305,IBM,54.32
2306,Oracle,65.32
2307,IBM,12.99
2308,Oracle,65.32
2309,Sun,32.56
2310,Sun,32.56
2311,Oracle,65.32
2312,Sun,32.56
2313,Oracle,65.32
2314,IBM,12.99
2315,Oracle,65.32
2316,Sun,32.56
2317,Oracle,65.32
2318,Sun,32.56
2319,Sun,32.56
2320,Sun,32.56
2321,Sun,32.56
2322,IBM,12.99
2323,Oracle,65.32
2324,IBM,54.32
2325,IBM,54.32
2326,IBM,12.99
2327,Sun,32.56
2328,Oracle,65.32
2329,Oracle,65.32
2330,Sun,32.56
2331,Sun,32.56
2332,Sun,32.56
2333,IBM,54.32
2334,Sun,32.56
2335,Oracle,65.32
2336,Oracle,65.32
2337,IBM,54.32
2338,IBM,12.99
2339,Oracle,65.32
2340,Sun,32.56
2341,Oracle,65.32
2342,IBM,12.99
2343,Oracle,65.32
2344,Sun,32.56
2345,Oracle,65.32
2346,Oracle,65.32
2347,IBM,12.99
2348,Sun,32.56
2349,IBM,12.99
2350,Sun,32.56
2351,Oracle,65.32
2352,IBM,12.99
2353,Oracle,65.32
2354,Oracle,65.32
2355,Sun,32.56
2356,Sun,32.56
2357,Sun,32.56
2358,Sun,32.56
2359,Oracle,65.32
2360,Sun,32.56
2361,IBM,54.32
2362,Sun,32.56
2363,IBM,54.32
2364,IBM,54.32
2365,IBM,12.99
2366,Oracle,65.32
2367,IBM,54.32
2368,IBM,54.32
2369,IBM,12.99
2370,Oracle,65.32
2371,Oracle,65.32
2372,IBM,12.99
2373,Sun,32.56
2374,IBM,54.32
2375,IBM,12.99
2376,Sun,32.56
2377,Sun,32.56
2378,Sun,32.56
2379,Oracle,65.32
2380,Sun,32.56
2381,Oracle,65.32
2382,Oracle,65.32
2383,IBM,12.99
2384,IBM,54.32
2385,Oracle,65.32
2386,IBM,54.32
2387,Oracle,65.32
2388,Oracle,65.32
2389,Oracle,65.32
2390,IBM,54.32
2391,IBM,12.99
2392,IBM,12.99
2393,IBM,12.99
2394,Oracle,65.32
2395,Sun,32.56
2396,Oracle,65.32
2397,IBM,12.99
2398,Sun,32.56
2399,Oracle,65.32
2400,IBM,54.32
2401,Sun,32.56
2402,Oracle,65.32
2403,Oracle,65.32
2404,Sun,32.56
2405,Sun,32.56
2406,Sun,32.56
2407,Sun,32.56
2408,Oracle,65.32
2409,IBM,12.99
2410,Sun,32.56
2411,Sun,32.56
2412,Sun,32.56
2413,Oracle,65.32
2414,Sun,32.56
2415,Sun,32.56
2416,Sun,32.56
2417,Oracle,65.32
2418,Sun,32.56
2419,Sun,32.56
2420,Sun,32.56
2421,Oracle,65.32
2422,Sun,32.56
2423,Oracle,65.32
2424,Oracle,65.32
2425,IBM,54.32
2426,Oracle,65.32
2427,Sun,32.56
2428,Oracle,65.32
2429,Oracle,65.32
2430,Oracle,65.32
2431,Oracle,65.32
2432,IBM,12.99
2433,IBM,12.99
2434,Sun,32.56
2435,IBM,54.32
2436,Sun,32.56
2437,Sun,32.56
2438,IBM,54.32
2439,Sun,32.56
2440,Sun,32.56
2441,IBM,12.99
2442,Sun,32.56
2443,Oracle,65.32
2444,Oracle,65.32
2445,IBM,12.99
2446,IBM,12.99
2447,Oracle,65.32
2448,Sun,32.56
2449,Oracle,65.32
2450,Sun,32.56
2451,Sun,32.56
2452,Sun,32.56
2453,Sun,32.56
2454,IBM,54.32
2455,Sun,32.56
2456,Sun,32.56
2457,IBM,54.32
2458,Sun,32.56
2459,IBM,54.32
2460,IBM,54.32
2461,Sun,32.56
2462,IBM,54.32
2463,Sun,32.56
2464,Oracle,65.32
2465,IBM,54.32
2466,IBM,54.32
2467,Sun,32.56
2468,Oracle,65.32
2469,Oracle,65.32
2470,Sun,32.56
2471,Oracle,65.32
2472,Oracle,65.32
2473,Sun,32.56
2474,Oracle,65.32
2475,Oracle,65.32
2476,IBM,12.99
2477,Oracle,65.32
2478,IBM,54.32
2479,IBM,54.32
2480,Oracle,65.32
2481,IBM,54.32
2482,IBM,54.32
2483,Oracle,65.32
2484,Sun,32.56
2485,IBM,12.99
2486,Oracle,65.32
2487,Oracle,65.32
2488,Oracle,65.32
2489,IBM,54.32
2490,Sun,32.56
2491,IBM,12.99
2492,Oracle,65.32
2493,IBM,54.32
2494,Sun,32.56
2495,Sun,32.56
2496,IBM,54.32
2497,IBM,54.32
2498,Sun,32.56
2499,Sun,32.56
2500,Oracle,65.32
2501,Sun,32.56
2502,Oracle,65.32
2503,Oracle,65.32
2504,Oracle,65.32
2505,Oracle,65.32
2506,IBM,12.99
2507,Sun,32.56
2508,Sun,32.56
2509,Sun,32.56
2510,Oracle,65.32
2511,IBM,12.99
2512,IBM,12.99
2513,Sun,32.56
2514,Sun,32.56
2515,IBM,12.99
2516,Sun,32.56
2517,Oracle,65.32
2518,Oracle,65.32
2519,Sun,32.56
2520,IBM,54.32
2521,Sun,32.56
2522,Sun,32.56
2523,IBM,12.99
2524,IBM,12.99
2525,Sun,32.56
2526,Sun,32.56
2527,Oracle,65.32
2528,IBM,12.99
2529,IBM,12.99
2530,Sun,32.56
2531,Sun,32.56
2532,Sun,32.56
2533,IBM,54.32
2534,Oracle,65.32
2535,Sun,32.56
2536,Oracle,65.32
2537,Oracle,65.32
2538,Oracle,65.32
2539,IBM,54.32
2540,Oracle,65.32
2541,IBM,12.99
2542,Sun,32.56
2543,IBM,54.32
2544,Sun,32.56
2545,Sun,32.56
2546,IBM,54.32
2547,Oracle,65.32
2548,IBM,12.99
2549,Oracle,65.32
2550,IBM,12.99
2551,Oracle,65.32
2552,IBM,12.99
2553,Sun,32.56
